seed,beta,architecture,d,m,fvu,l0,dead_fraction,gram_penalty,mean_squared_coherence,max_absolute_coherence,factor1_max_positive_cosine,factor1_max_absolute_cosine,factor1_faithful_geometry,factor1_causal_concentration,factor1_causal_participation_ratio,factor1_causal_split_count,factor1_single_gain,factor1_family_gain,factor1_family_norm_ratio,factor1_family_cosine,factor1_nnls_residual,factor1_nnls_cosine,factor2_max_positive_cosine,factor2_max_absolute_cosine,factor2_faithful_geometry,factor2_causal_concentration,factor2_causal_participation_ratio,factor2_causal_split_count,factor2_single_gain,factor2_family_gain,factor2_family_norm_ratio,factor2_family_cosine,factor2_nnls_residual,factor2_nnls_cosine,mean_factor_max_positive_cosine,mean_factor_max_absolute_cosine,mean_factor_causal_concentration,mean_factor_causal_participation_ratio,mean_factor_causal_split_count,mean_factor_single_gain,mean_factor_family_gain,mean_factor_family_norm_ratio,mean_factor_family_cosine,mean_factor_nnls_residual,mean_factor_nnls_cosine,both_faithful_geometry,train_reconstruction_loss_last_batch,train_l1_last_batch,train_gram_last_step,train_total_last_batch,train_gradient_norm_last_batch,wall_seconds
6,0.0,l1,34,68,0.03301812335848808,15.817592592592593,0.0,82.85995483398438,0.036373987793922424,0.9662572145462036,0.6999586224555969,0.730365514755249,False,0.25463966852855113,5.322547620997738,6,0.23331380846967262,0.9160729050636292,0.9171977639198303,0.9987735748291016,0.0,0.9999999996613542,0.7000499963760376,0.7011946439743042,False,0.2549270774086192,5.404766148072553,6,0.22722337271927856,0.8909910321235657,0.8927220702171326,0.9980610013008118,0.0,1.0000000193237484,0.7000043094158173,0.7157800793647766,0.25478337296858516,5.363656884535145,6.0,0.23026859059447558,0.9035319685935974,0.9049599170684814,0.9984172880649567,0.0,1.0000000094925512,False,0.5156630873680115,8.840441703796387,82.86084747314453,2.283751428127289,0.5400223043887192,6.499597549438477
6,0.025,l1,34,68,0.028605284169316292,18.18425925925926,0.0,38.15705490112305,0.016750244423747063,0.9711682200431824,0.9894587993621826,0.9894587993621826,True,0.4709498355188976,2.304459463528672,3,0.4169455505073177,0.8852090835571289,0.8863881230354309,0.9986698031425476,0.0,0.9999999996613543,0.2331419289112091,0.9890393018722534,False,0.45975243606178107,2.3783230236797395,3,0.4055494403648851,0.8820071816444397,0.8830469846725464,0.9988225102424622,0.0,1.0000000193237484,0.6113003641366959,0.989249050617218,0.4653511357903393,2.341391243604206,3.0,0.4112474954361014,0.8836081326007843,0.8847175538539886,0.9987461566925049,0.0,1.0000000094925514,False,0.5558116436004639,10.219688415527344,38.156925201416016,3.553672456741333,0.633732770898189,6.606484413146973
6,0.0625,l1,34,68,0.02857890911400318,23.499537037037037,0.0,39.22032165527344,0.01721699722111225,0.9930093884468079,0.9837090969085693,0.9837090969085693,True,0.8911593826676006,1.2581376438796985,1,0.7596906028530925,0.8523465991020203,0.8526527881622314,0.9996408820152283,0.0,0.9999999996613543,0.2467488795518875,0.9589791297912598,False,0.803626192328522,1.5387034736467067,1,0.6851990885220236,0.8524234294891357,0.8534837365150452,0.9987576603889465,0.0,1.0000000193237482,0.6152289882302284,0.9713441133499146,0.8473927874980614,1.3984205587632026,1.0,0.7224448456875581,0.852385014295578,0.8530682623386383,0.9991992712020874,0.0,1.0000000094925512,False,0.608609676361084,11.730607986450195,39.22053527832031,5.406014728546143,1.2610458030412237,6.545997858047485
6,0.25,l1,34,68,0.03135863319039345,29.174537037037037,0.0,40.868141174316406,0.017940359190106392,0.9999997019767761,0.44336599111557007,0.4566328525543213,False,0.12025433810464028,17.178077640666633,19,0.09527555134347007,0.792268693447113,0.7968018651008606,0.9943107962608337,0.0,0.9999999996613542,0.6039469242095947,0.6105139851570129,False,0.194137747656856,10.790163714298684,14,0.1547808110773979,0.7972434163093567,0.8020077347755432,0.9940595030784607,0.0,1.0000000193237484,0.5236564576625824,0.5335734188556671,0.15719604288074815,13.984120677482657,16.5,0.125028181210434,0.7947560548782349,0.7994047999382019,0.9941851496696472,0.0,1.0000000094925512,False,0.747514009475708,15.893346786499023,40.86793518066406,14.143167161941529,5.485650908818287,6.512739896774292
6,0.5,l1,34,68,0.0343538261950016,29.68611111111111,0.0,44.740028381347656,0.01964004710316658,0.9998552203178406,0.4357720911502838,0.4508008062839508,False,0.11013550540464137,18.91211392354912,24,0.08702538469199045,0.7901615500450134,0.7952070236206055,0.9936550855636597,0.0,0.9999999996613543,0.5913710594177246,0.6019800305366516,False,0.18898125759929982,11.488274253633678,13,0.15257608807024575,0.8073583245277405,0.8116654753684998,0.994693398475647,0.0,1.0000000193237486,0.5135715752840042,0.5263904184103012,0.1495583815019706,15.200194088591399,18.5,0.1198007363811181,0.798759937286377,0.8034362494945526,0.9941742420196533,0.0,1.0000000094925514,False,0.832985520362854,17.42758560180664,44.740020751953125,26.688513016700746,12.949788308222075,6.636345386505127
7,0.0,l1,34,68,0.03225148469209671,15.860648148148147,0.0,81.38645935058594,0.03572715446352959,0.9980770945549011,0.7221040725708008,0.7221040725708008,False,0.25508156341363447,4.801120964128375,6,0.23319816867453716,0.9139068126678467,0.9153560400009155,0.9984167218208313,0.0,0.9999999996613541,0.6914882063865662,0.7025386095046997,False,0.24889490887778978,4.919973839819616,6,0.22140093299272834,0.8891655802726746,0.890866219997406,0.9980909824371338,0.0,1.0000000193237484,0.7067961394786835,0.7123213410377502,0.25198823614571214,4.860547401973996,6.0,0.22729955083363274,0.9015361964702606,0.9031111299991608,0.9982538521289825,0.0,1.0000000094925512,False,0.5264549255371094,8.787559509277344,81.38798522949219,2.283966827392578,0.5129309178731168,6.486345529556274
7,0.025,l1,34,68,0.02834857814013958,19.01064814814815,0.0,39.434261322021484,0.017310915514826775,0.9631508588790894,0.9797667860984802,0.9797667860984802,True,0.4473747290665204,2.488212292351753,3,0.39513335352770457,0.883080005645752,0.8846787214279175,0.9981929063796997,0.0,0.9999999996613542,0.9805894494056702,0.9805894494056702,True,0.44977530971130564,2.453902930549948,3,0.3952951534068099,0.8786656856536865,0.8800258040428162,0.9984544515609741,0.0,1.0000000193237484,0.9801781177520752,0.9801781177520752,0.44857501938891303,2.4710576114508505,3.0,0.39521425346725725,0.8808728456497192,0.8823522627353668,0.9983236789703369,0.0,1.0000000094925512,True,0.5142889022827148,10.257822036743164,39.434242248535156,3.5517093658447267,0.6166126895766928,6.531095743179321
7,0.0625,l1,34,68,0.02946561761200428,23.293518518518518,0.0,37.73429870605469,0.016564661636948586,0.9873217344284058,0.975785493850708,0.975785493850708,True,0.8490157537878583,1.3850106615121323,1,0.7280686293433903,0.8569633364677429,0.8576681613922119,0.9991781711578369,0.0,0.9999999996613543,0.5082423090934753,0.9842991232872009,False,0.8765878269018632,1.299094100816484,1,0.7562765135975389,0.862497866153717,0.8629421591758728,0.999485194683075,0.0,1.0000000193237486,0.7420139014720917,0.9800423085689545,0.8628017903448608,1.3420523811643081,1.0,0.7421725714704646,0.85973060131073,0.8603051602840424,0.9993316829204559,0.0,1.0000000094925514,False,0.5707601308822632,11.669066429138184,37.73419189453125,5.262960410118103,1.1631659339912213,6.465824127197266
7,0.25,l1,34,68,0.036442726850509644,29.601388888888888,0.0,40.86112976074219,0.017937282100319862,0.9998306632041931,0.4580637216567993,0.4762871563434601,False,0.1239703558258704,19.091732331249275,21,0.09757754594625417,0.7862129211425781,0.7914699912071228,0.9933578372001648,0.0,0.9999999996613543,0.23545163869857788,0.8215606212615967,False,0.6147212924617452,2.5997424397221396,1,0.5107221170132573,0.821780800819397,0.8233888745307922,0.9980469942092896,0.0,1.0000000193237484,0.3467576801776886,0.6489238888025284,0.3693458241438078,10.845737385485707,11.0,0.3041498314797557,0.8039968609809875,0.8074294328689575,0.9957024157047272,0.0,1.0000000094925514,False,0.7699905633926392,15.85823917388916,40.861473083496094,14.157006669044495,5.558580539932122,6.619744777679443
7,0.5,l1,34,68,0.03981025516986847,30.674074074074074,0.0,43.96446228027344,0.019299589097499847,0.9999805092811584,0.4419754147529602,0.45933955907821655,False,0.1147133115470127,18.356615260077707,21,0.08948575510190716,0.778891384601593,0.7829843759536743,0.9947725534439087,0.0,0.9999999996613542,0.31327006220817566,0.7088114023208618,False,0.46581918145135975,4.345853449164992,3,0.3732980765061065,0.7962806224822998,0.7990007996559143,0.996595561504364,0.0,1.0000000193237484,0.37762273848056793,0.5840754806995392,0.2902662464991862,11.351234354621349,12.0,0.23139191580400684,0.7875860035419464,0.7909925878047943,0.9956840574741364,0.0,1.0000000094925512,False,0.8584818840026855,17.71363067626953,43.9647216796875,26.383568859100343,13.045498216738881,6.648594617843628
8,0.0,l1,34,68,0.03239336982369423,15.78425925925926,0.0,81.6349105834961,0.035836223512887955,0.9936398863792419,0.7324610948562622,0.7339670062065125,False,0.2534693548433772,4.025640463912584,4,0.2308337022280067,0.9104927182197571,0.9118183255195618,0.9985461831092834,0.0,0.9999999996613542,0.6858519911766052,0.6919049024581909,False,0.2437809494100791,4.367440604937026,4,0.2162560801735172,0.8865852952003479,0.888584315776825,0.9977503418922424,0.0,1.0000000193237484,0.7091565430164337,0.7129359543323517,0.24862515212672814,4.1965405344248055,4.0,0.22354489120076193,0.8985390067100525,0.9002013206481934,0.9981482625007629,0.0,1.0000000094925512,False,0.5215771198272705,8.838787078857422,81.63502502441406,2.289334535598755,0.5472434601406734,6.5842180252075195
8,0.025,l1,34,68,0.02891129069030285,19.150925925925925,0.0,37.85620880126953,0.01661817729473114,0.9555190801620483,0.9944319725036621,0.9944319725036621,True,0.9050386524302173,1.2171896182314725,1,0.7809455645629834,0.8622944355010986,0.8631313443183899,0.999030351638794,0.0,0.9999999996613542,0.9719359874725342,0.9719359874725342,True,0.6157840173225023,2.059478644260096,2,0.5324719819071637,0.8646130561828613,0.8648143410682678,0.9997671842575073,0.0,1.0000000193237484,0.9831839799880981,0.9831839799880981,0.7604113348763598,1.6383341312457842,1.5,0.6567087732350736,0.86345374584198,0.8639728426933289,0.9993987679481506,0.0,1.0000000094925512,True,0.5614296197891235,10.69223690032959,37.85680389404297,3.6462970972061157,0.6277150221751129,6.4976232051849365
8,0.0625,l1,34,68,0.029967568814754486,23.525462962962962,0.0,38.71493911743164,0.0169951431453228,0.9882782697677612,0.9706816673278809,0.9706816673278809,True,0.8164327815990968,1.4961178874950305,1,0.6967144322377554,0.8532008528709412,0.853665292263031,0.999455988407135,0.0,0.9999999996613542,0.5676338076591492,0.9680413007736206,False,0.8002059495187009,1.5508372007025466,1,0.6885524828574785,0.8603753447532654,0.8608914613723755,0.9994004368782043,0.0,1.0000000193237484,0.769157737493515,0.9693614840507507,0.8083193655588989,1.5234775440987884,1.0,0.692633457547617,0.8567880988121033,0.8572783768177032,0.9994282126426697,0.0,1.0000000094925512,False,0.617505669593811,11.51186752319336,38.715362548828125,5.33958933353424,1.222409326345614,6.564146995544434
8,0.25,l1,34,68,0.03608880937099457,28.26064814814815,0.0,39.73994827270508,0.017445102334022522,0.9958108067512512,0.34076836705207825,0.5839734077453613,False,0.30818114977591754,8.564678845797527,8,0.25534217120583474,0.8032451272010803,0.806711733341217,0.9957027435302734,0.0,0.9999999996613543,0.27185025811195374,0.7921574115753174,False,0.5956894698749893,2.7547047572931587,1,0.5039579876152016,0.8159405589103699,0.8179875016212463,0.9974976181983948,0.0,1.0000000193237484,0.306309312582016,0.6880654096603394,0.4519353098254534,5.659691801545343,4.5,0.3796500794105182,0.8095928430557251,0.8123496174812317,0.9966001808643341,0.0,1.0000000094925514,False,0.7542715072631836,16.100502014160156,39.739952087402344,13.9093599319458,5.167879084981877,6.8611741065979
8,0.5,l1,34,68,0.03706733509898186,29.635185185185186,0.0,42.582115173339844,0.01869276352226734,0.9999220967292786,0.3293609917163849,0.4494123160839081,False,0.15627652109044374,17.972605368860854,18,0.12300001253829271,0.7870485782623291,0.7916601300239563,0.9941748380661011,0.0,0.9999999996613541,0.2706559896469116,0.6928743124008179,False,0.44259287141283815,4.7587025609145215,2,0.3580098247506058,0.8086479306221008,0.8115089535713196,0.9964743852615356,0.0,1.0000000193237484,0.30000849068164825,0.571143314242363,0.29943469625164093,11.365653964887688,10.0,0.24050491864444923,0.797848254442215,0.8015845417976379,0.9953246116638184,0.0,1.0000000094925512,False,0.7935147881507874,17.432722091674805,42.581939697265625,25.57102905511856,11.797334308378701,6.6138389110565186
9,0.0,l1,34,68,0.031018195673823357,15.889814814814814,0.0,78.86679077148438,0.034621063619852066,0.9996371865272522,0.7148739099502563,0.7306022644042969,False,0.2531210204192453,4.0216075419413535,4,0.23080439297053798,0.9116523861885071,0.9132313132286072,0.9982710480690002,0.0,0.9999999996613543,0.7082051038742065,0.7082051038742065,False,0.2575610947861429,4.042123960287647,4,0.22837296245755648,0.886181116104126,0.8882196545600891,0.9977049231529236,0.0,1.0000000193237484,0.7115395069122314,0.7194036841392517,0.2553410576026941,4.0318657511145,4.0,0.22958867771404723,0.8989167511463165,0.9007254838943481,0.9979879856109619,0.0,1.0000000094925514,False,0.4870745539665222,8.8121976852417,78.86900329589844,2.249514091014862,0.5254726044606776,6.546870946884155
9,0.025,l1,34,68,0.026131704449653625,19.194444444444443,0.0,37.48480987548828,0.016455139964818954,0.9819678664207458,0.6764000058174133,0.6764000058174133,False,0.24125040861303554,4.41388909039224,4,0.21559977641908118,0.8934492468833923,0.894030749797821,0.9993495941162109,0.0,0.9999999996613542,0.7097974419593811,0.7133340239524841,False,0.2495064904872957,4.1019422701250745,4,0.22610652629315917,0.9059123992919922,0.9062098860740662,0.9996716976165771,0.0,1.0000000193237484,0.6930987238883972,0.6948670148849487,0.24537844955016563,4.257915680258657,4.0,0.22085315135612016,0.8996808230876923,0.9001203179359436,0.999510645866394,0.0,1.0000000094925512,False,0.4997307062149048,10.223677635192871,37.48493957519531,3.481589722633362,0.566569290352383,6.7131593227386475
9,0.0625,l1,34,68,0.029568053781986237,23.76527777777778,0.0,37.61249923706055,0.01651119254529476,0.9943517446517944,0.9718540906906128,0.9718540906906128,True,0.8315247202873374,1.440864420205572,1,0.7133029129328975,0.8576992154121399,0.8580485582351685,0.9995929002761841,0.0,0.9999999996613541,0.9281189441680908,0.9281189441680908,True,0.6962123613773126,1.984727965605459,3,0.5926314290594978,0.8510473370552063,0.8514050245285034,0.9995798468589783,0.0,1.0000000193237484,0.9499865174293518,0.9499865174293518,0.7638685408323249,1.7127961929055155,2.0,0.6529671709961977,0.8543732762336731,0.8547267913818359,0.9995863735675812,0.0,1.0000000094925512,True,0.6131850481033325,11.359579086303711,37.61252212524414,5.235883498191834,1.17650796787354,6.563356637954712
9,0.25,l1,34,68,0.03797828033566475,29.18888888888889,0.0,41.665496826171875,0.018290385603904724,0.9964237809181213,0.3774341642856598,0.4909013509750366,False,0.17816756010159934,14.899953624246542,11,0.1402887508913568,0.7873164415359497,0.7918175458908081,0.994315505027771,0.0,0.9999999996613542,0.6256908178329468,0.6551040410995483,False,0.22388251731756253,9.579739102819937,12,0.17767044271593477,0.7933316230773926,0.7975783944129944,0.9946754574775696,0.0,1.0000000193237484,0.5015624910593033,0.5730026960372925,0.20102503870958094,12.239846363533239,11.5,0.1589795968036458,0.7903240323066711,0.7946979701519012,0.9944954812526703,0.0,1.0000000094925512,False,0.8181744813919067,15.739046096801758,41.66565704345703,14.382397961616515,5.844674352103551,6.5918121337890625
9,0.5,l1,34,68,0.040773842483758926,30.414814814814815,0.0,45.57566833496094,0.020006878301501274,0.9962453842163086,0.2861122488975525,0.4550396203994751,False,0.11485529688814307,18.47918739773369,23,0.08707390069720095,0.7580037713050842,0.7620103359222412,0.9947420954704285,0.0,0.9999999996613541,0.19792261719703674,0.7389654517173767,False,0.5535947413647802,3.160354314233214,1,0.47004326349876985,0.7991390824317932,0.800818920135498,0.9979023933410645,0.0,1.0000000193237484,0.24201743304729462,0.5970025360584259,0.33422501912646163,10.819770855983451,12.0,0.2785585820979854,0.7785714268684387,0.7814146280288696,0.9963222444057465,0.0,1.0000000094925512,False,0.8998295664787292,17.725006103515625,45.57579803466797,27.232729804515838,14.216882647049285,6.907231092453003
10,0.0,l1,34,68,0.030983947217464447,16.12037037037037,0.0,81.34022521972656,0.035706862807273865,0.9981563091278076,0.7106825709342957,0.7340503931045532,False,0.25283887013213424,4.598456124482083,5,0.2310645425787243,0.9135187864303589,0.9149570465087891,0.9984279870986938,0.0,0.9999999996613542,0.7025812268257141,0.7025812268257141,False,0.25180224840658116,4.675041429226828,5,0.22357427033725052,0.8873002529144287,0.8892905712127686,0.9977619051933289,0.0,1.0000000193237482,0.7066318988800049,0.7183158099651337,0.2523205592693577,4.636748776854455,5.0,0.22731940645798743,0.9004095196723938,0.9021238088607788,0.9980949461460114,0.0,1.0000000094925512,False,0.4913414716720581,8.802194595336914,81.33882141113281,2.251780390739441,0.4803630210491291,6.503541469573975
10,0.025,l1,34,68,0.028931135311722755,19.16296296296296,0.0,39.020145416259766,0.01712912693619728,0.9660196900367737,0.9869028329849243,0.9869028329849243,True,0.4684892958714655,2.329545787236305,3,0.4165951172054845,0.8889142274856567,0.8902643322944641,0.9984835386276245,0.0,0.9999999996613543,0.9848319292068481,0.9848319292068481,True,0.45712828154797086,2.404172987138553,3,0.4031445638794468,0.881156325340271,0.8824093341827393,0.9985799789428711,0.0,1.0000000193237482,0.9858673810958862,0.9858673810958862,0.4628087887097182,2.366859387187429,3.0,0.40986984054246567,0.8850352764129639,0.8863368332386017,0.9985317587852478,0.0,1.0000000094925512,True,0.5195412635803223,10.07489013671875,39.02022933959961,3.5100250244140625,0.59062654572933,6.520960569381714
10,0.0625,l1,34,68,0.030640069395303726,23.57777777777778,0.0,40.160064697265625,0.017629526555538177,0.9794241189956665,0.9745062589645386,0.9745062589645386,True,0.8495376411019271,1.382209778298611,1,0.7326474221709439,0.862171471118927,0.8629790544509888,0.9990642070770264,0.0,0.9999999996613543,0.9680261611938477,0.9680261611938477,True,0.8395244078285314,1.414456109555349,1,0.7221450447269651,0.8600258827209473,0.8606462478637695,0.9992792010307312,0.0,1.0000000193237484,0.9712662100791931,0.9712662100791931,0.8445310244652293,1.39833294392698,1.0,0.7273962334489545,0.8610986769199371,0.8618126511573792,0.9991717040538788,0.0,1.0000000094925514,True,0.5973397493362427,11.41450309753418,40.16063690185547,5.390280175209046,1.2871503873620125,6.555445432662964
10,0.25,l1,34,68,0.036379218101501465,29.19074074074074,0.0,42.273284912109375,0.018557192757725716,0.9982239603996277,0.34588825702667236,0.5189436674118042,False,0.1936041641516485,15.093795251469807,14,0.15279583762224136,0.7834463715553284,0.7877099514007568,0.9945873618125916,0.0,0.9999999996613542,0.7612168192863464,0.7612168192863464,False,0.5237237482332656,3.510872689751936,1,0.4279056954276201,0.8161606788635254,0.8182752728462219,0.9974157810211182,0.0,1.0000000193237482,0.5535525381565094,0.6400802433490753,0.35866395619245706,9.30233397061087,7.5,0.29035076652493075,0.7998035252094269,0.8029926121234894,0.9960015714168549,0.0,1.0000000094925512,False,0.7120475172996521,15.666360855102539,42.272953033447266,14.413557946681976,5.815897770411737,7.817536354064941
10,0.5,l1,34,68,0.03865019977092743,30.381944444444443,0.0,44.55660629272461,0.019559528678655624,0.9981722235679626,0.4315604567527771,0.4602290391921997,False,0.11968782178462711,19.920366700229696,21,0.09545381272310874,0.7969909906387329,0.8025027513504028,0.9931318163871765,0.0,0.9999999996613541,0.6914201974868774,0.6914201974868774,False,0.4438150470144926,4.745632437737059,2,0.35788751650043316,0.8060438632965088,0.8087061643600464,0.9967079758644104,0.0,1.0000000193237484,0.5614903271198273,0.5758246183395386,0.28175143439955985,12.332999568983377,11.5,0.22667066461177093,0.8015174269676208,0.8056044578552246,0.9949198961257935,0.0,1.0000000094925512,False,0.7765178084373474,16.784381866455078,44.556434631347656,26.41161149740219,12.647482004560286,6.600036382675171
11,0.0,l1,34,68,0.03260580077767372,15.336574074074074,0.0,83.68070983886719,0.036734290421009064,0.9995035529136658,0.7193812727928162,0.7246575355529785,False,0.2524487411576706,4.021600835286393,4,0.23000906989746792,0.9108986854553223,0.912330687046051,0.9984303712844849,0.0,0.9999999996613542,0.7040724754333496,0.7040724754333496,False,0.25491652341884224,4.028126254716472,4,0.22560028274249358,0.8847692608833313,0.8868556618690491,0.9976474046707153,0.0,1.0000000193237484,0.7117268741130829,0.7143650054931641,0.2536826322882564,4.024863545001432,4.0,0.22780467631998075,0.8978339731693268,0.89959317445755,0.9980388879776001,0.0,1.0000000094925512,False,0.5196045637130737,8.681782722473145,83.68114471435547,2.2559611082077025,0.5158819415015777,6.529008150100708
11,0.025,l1,34,68,0.028662415221333504,19.514814814814816,0.0,39.589630126953125,0.017379118129611015,0.9462023377418518,0.7137943506240845,0.7137943506240845,False,0.2515982267407848,4.110450665674246,4,0.2285765499905324,0.9084135293960571,0.9085462689399719,0.9998539090156555,0.0,0.9999999996613543,0.6654258370399475,0.6654258370399475,False,0.24266397836550524,4.562104450076104,4,0.2162607720505643,0.890279233455658,0.8913232684135437,0.998828649520874,0.0,1.0000000193237484,0.689610093832016,0.689610093832016,0.24713110255314502,4.336277557875174,4.0,0.22241866102054836,0.8993463814258575,0.8999347686767578,0.9993412792682648,0.0,1.0000000094925514,False,0.5471773147583008,10.204071044921875,39.58961868286133,3.5777319908142093,0.6355780933217973,6.597283601760864
11,0.0625,l1,34,68,0.02799554541707039,24.318981481481483,0.0,39.9368782043457,0.01753155328333378,0.9923204779624939,0.954373836517334,0.954373836517334,True,0.7930197259821031,1.5785045737250112,1,0.6795812146347272,0.8562436699867249,0.8569251298904419,0.9992047548294067,0.0,0.9999999996613542,0.22510361671447754,0.9209882020950317,False,0.5784474352479091,2.609269421399379,2,0.5013207933369117,0.8493285179138184,0.8499966859817505,0.9992139935493469,0.0,1.0000000193237484,0.5897387266159058,0.9376810193061829,0.6857335806150061,2.093886997562195,1.5,0.5904510039858195,0.8527860939502716,0.8534609079360962,0.9992093741893768,0.0,1.0000000094925512,False,0.5951880216598511,11.642098426818848,39.936954498291016,5.419667363166809,1.2977446822170113,6.537829875946045
11,0.25,l1,34,68,0.0364532507956028,28.7375,0.0,45.24430847167969,0.019861416891217232,0.9999709129333496,0.37772274017333984,0.4688572585582733,False,0.17720148776844707,13.313201724941012,14,0.1376344961495063,0.7763442397117615,0.7793282866477966,0.9961709976196289,0.0,0.9999999996613542,0.6344743371009827,0.6583287119865417,False,0.21586157986847557,9.72681006759721,11,0.17617297525140674,0.8150652647018433,0.8188573718070984,0.9953690767288208,0.0,1.0000000193237484,0.5060985386371613,0.5635929852724075,0.19653153381846133,11.520005896269112,12.5,0.15690373570045651,0.7957047522068024,0.7990928292274475,0.9957700371742249,0.0,1.0000000094925512,False,0.764840841293335,14.901905059814453,45.24474334716797,15.056407690048218,6.718327623567087,6.55157732963562
11,0.5,l1,34,68,0.037308868020772934,30.43425925925926,0.0,43.754554748535156,0.019207444041967392,0.9999973177909851,0.3843841254711151,0.4876081943511963,False,0.17015370936584492,15.227544486206126,16,0.13277418071640928,0.7791038155555725,0.7831282019615173,0.9948611259460449,0.0,0.9999999996613543,0.6348974108695984,0.6360624432563782,False,0.19790089251310017,10.486877783446335,12,0.16160409805711567,0.8161282539367676,0.8198546767234802,0.9954547882080078,0.0,1.0000000193237484,0.5096407681703568,0.5618353188037872,0.18402730093947256,12.85721113482623,14.0,0.14718913938676248,0.79761603474617,0.8014914393424988,0.9951579570770264,0.0,1.0000000094925514,False,0.8204201459884644,17.018447875976562,43.75465774536133,26.10143859386444,12.901643166018669,6.668015003204346
0,0.0,topk,34,68,0.006460363976657391,15.999537037037037,0.029411764705882353,91.22801971435547,0.04004742205142975,0.9876079559326172,0.9997894167900085,0.9997894167900085,True,0.9999785969450973,1.0000427748911207,1,0.9999734859033252,0.9999854564666748,0.9999974370002747,0.9999880194664001,0.007916491086853645,0.9999686637548099,0.9997950792312622,0.9997950792312622,True,0.9999664521869779,1.000067075371667,1,0.9997910816960812,0.9997972249984741,0.9998056888580322,0.9999915361404419,0.008775262662178913,0.9999615159658429,0.9997922480106354,0.9997922480106354,0.9999725245660376,1.0000549251313937,1.0,0.9998822837997032,0.9998913407325745,0.9999015629291534,0.999989777803421,0.00834587687451628,0.9999650898603264,True,0.08099518716335297,17.061336517333984,91.22450256347656,0.08099518716335297,0.2563569466860144,13.629616737365723
0,0.025,topk,34,68,0.013679483905434608,16.0,0.3382352941176471,40.89446258544922,0.01795191504061222,0.9999989867210388,0.9969867467880249,0.9969867467880249,True,0.9904776603487738,1.0193128096167412,1,0.9978847820345592,1.0041111707687378,1.0045350790023804,0.9995779991149902,0.0,0.9999999996613542,0.9950056076049805,0.9950056076049805,True,0.9955101342922926,1.0090371192882157,1,0.994580742252553,0.9945129156112671,0.9952479600906372,0.9992614388465881,0.0,1.0000000193237482,0.9959961771965027,0.9959961771965027,0.9929938973205332,1.0141749644524785,1.0,0.996232762143556,0.9993120431900024,0.9998915195465088,0.9994197189807892,0.0,1.0000000094925512,True,0.23049044609069824,19.346843719482422,40.89388656616211,1.252837610244751,0.709421948627121,14.043177604675293
0,0.0625,topk,34,68,0.0363105945289135,15.999537037037037,0.20588235294117646,39.661048889160156,0.01741046831011772,0.9999993443489075,0.42656925320625305,0.5440191626548767,False,0.7739864381948331,1.6080284530836013,2,0.7705769555284327,0.991509735584259,0.9923932552337646,0.9991097450256348,0.0,0.9999999996613541,0.9498322010040283,0.9498322010040283,True,0.9353298745234548,1.1423634737632915,1,0.9427162941342911,0.9839157462120056,0.9864438772201538,0.9974371790885925,0.0,1.0000000193237486,0.6882007271051407,0.7469256818294525,0.854658156359144,1.3751959634234465,1.5,0.856646624831362,0.9877127408981323,0.9894185662269592,0.9982734620571136,0.0,1.0000000094925514,False,0.7041810750961304,27.15252113342285,39.66096496582031,3.1829913854599,1.8303840425030562,13.930854558944702
0,0.25,topk,34,68,0.05939246341586113,16.0,0.23529411764705882,43.787872314453125,0.019222069531679153,0.9999997019767761,0.38121941685676575,0.6277028322219849,False,0.43349257053752327,4.22064516220753,4,0.3817759988487132,0.87795490026474,0.8909839987754822,0.9853767156600952,0.0,0.9999999996613542,0.673323929309845,0.673323929309845,False,0.5202887771296124,3.48932830928349,3,0.48043742828915154,0.8714115619659424,0.8851071000099182,0.9845267534255981,0.0,1.0000000193237484,0.5272716730833054,0.6505133807659149,0.47689067383356787,3.85498673574551,3.5,0.4311067135689324,0.8746832311153412,0.8880455493927002,0.9849517345428467,0.0,1.0000000094925512,False,1.2625133991241455,37.55693435668945,43.787818908691406,12.209468126296997,6.9679930480253125,14.158759117126465
0,0.5,topk,34,68,0.07379699498414993,16.0,0.3235294117647059,47.39422607421875,0.02080519124865532,0.9999997615814209,0.4020921587944031,0.4693738520145416,False,0.6312022380789883,2.0935740281066364,2,0.5998943748666808,0.9350618124008179,0.9357578754425049,0.9992561340332031,0.0,0.9999999996613543,0.626832127571106,0.626832127571106,False,0.3599664975693561,6.044904176636231,7,0.27656568735679293,0.7655701637268066,0.7910970449447632,0.9677323698997498,0.0,1.0000000193237484,0.5144621431827545,0.5481029897928238,0.49558436782417226,4.069239102371434,4.5,0.43823003111173686,0.8503159880638123,0.863427460193634,0.9834942519664764,0.0,1.0000000094925514,False,1.6810760498046875,38.504852294921875,47.39414978027344,25.378150939941406,15.172966278960292,14.007920503616333
